id,covidence_id,pathogen,first_author_first_name,first_author_surname,article_title,doi,issue,journal,page_first,page_last,paper_copy_only,qa_a3,qa_a4,qa_d5,qa_d6,qa_d7,qa_m1,qa_m2,volume,year_publication,article_label
0170f84b3c5f5901db82e3eaf223fab1,5961,Zika virus,Fabio,Sanchez,Parameter estimates of the 2016-2017 Zika outbreak in Costa Rica: An Approximate Bayesian Computation (ABC) approach,10.3934/mbe.2019136,4,MATHEMATICAL BIOSCIENCES AND ENGINEERING,2738,2755,FALSE,No,No,Yes,No,No,No,No,16,2019,Sanchez 2019
ad5b7880543c569d6999a6be63d9b663,5969,Zika virus,Km,Bi,A memetic algorithm for solving optimal control problems of Zika virus epidemic with equilibriums and backward bifurcation analysis,10.1016/j.cnsns.2020.105176,NA,COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,No,84,2020,Bi 2020
befa429853b444317722a09e2a6467d3,5971,Zika virus,C,Flamand,Impact of Zika Virus Emergence in French Guiana: A Large General Population Seroprevalence Survey,10.1093/infdis/jiz396,19,JOURNAL OF INFECTIOUS DISEASES,1915,1925,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,220,2019,Flamand 2019
1abf8f99ac70cd9ae72b2d29e30174ab,6015,Zika virus,Yanfeng,Liang,Estimation of the expected number of cases of microcephaly in Brazil as a result of Zika,10.3934/mbe.2019416,6,MATHEMATICAL BIOSCIENCES AND ENGINEERING,8217,8242,FALSE,Yes,Yes,No,No,No,Yes,No,16,2019,Liang 2019
9ea079327902df3dcaf9cd4fc856329f,6024,Zika virus,Cm,Coutinho,"Early maternal Zika infection predicts severe
neonatal neurological damage: results from the
prospective Natural History of Zika Virus
Infection in Gestation cohort study",10.1111/1471-0528.16490,NA,BJOG: an international journal of obstetrics and gynaecology,317,326,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,128,2021,Coutinho 2021
9b2ae2aa9f7774ac95fe5f22a7d9061b,6027,Zika virus,Juan P. Aguilar,Ticona,Risk of Sexually Transmitted Zika Virus in a Cohort of Economically Disadvantaged Urban Residents,10.1093/infdis/jiab001,5,JOURNAL OF INFECTIOUS DISEASES,860,864,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,224,2021,Ticona 2021
23a9614af90d9191cc29068fb2e183a8,6028,Zika virus,L,Pomar,Placental infection by Zika virus in French Guiana,10.1002/uog.21936,NA,Ultrasound Obstet Gynecol,740,748,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,No,56,2020,Pomar 2020
3c3aecc52103822622695bcccdc30158,6031,Zika virus,Constantino,Carreto,"Climate‑driven mosquito‑borne viral
suitability index: measuring risk transmission
of dengue; chikungunya and Zika in Mexico",10.1186/s12942-022-00317-0,15,"International Journal of
Health Geographics",NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,21,2022,Carreto 2022
15762cfe845ec2c0e4a1d017d219aea7,6044,Zika virus,Pundikala,Veeresha,Numerical surfaces of fractional Zika virus model with diffusion effect of mosquito-borne and sexually transmitted disease,10.1002/mma.7973,5,MATHEMATICAL METHODS IN THE APPLIED SCIENCES,2994,3013,FALSE,No,Yes,NA,NA,NA,No,No,45,2022,Veeresha 2022
5d766f4ec7ffd60f7f40fe8a7a2a57d7,6046,Zika virus,Chawarat,Rotejanaprasert,"Spatiotemporal multi-disease transmission
dynamic measure for emerging diseases:
an application to dengue and zika
integrated surveillance in Thailand",10.1186/s12874-019-0833-6,200,BMC Medical Research Methodology,NA,NA,FALSE,No,No,Yes,Yes,No,Yes,Yes,19,2019,Rotejanaprasert 2019
aabdec322c2e6128939273fece4584ec,6069,Zika virus,Mark F.,Olson,High Rate of Non-Human Feeding by Aedes aegypti Reduces Zika Virus Transmission in South Texas,10.3390/v12040453,453,VIRUSES,NA,NA,FALSE,Yes,Yes,Yes,No,No,Yes,Yes,12,2020,Olson 2020
cc2de3c3acbd1a9909bd2509a84da28e,6070,Zika virus,E,Khan,The 2021 Zika outbreak in Uttar Pradesh state of India: Tackling the emerging public health threat,10.1177/00494755221113285,4,TROPICAL DOCTOR,474,478,FALSE,NA,NA,No,NA,NA,NA,NA,52,2022,Khan 2022
e2238ed0df780a321f3a67d43d62b0bc,6072,Zika virus,Otavio,De Melo Espindola,"ZIKA Virus Neutralizing Antibody Kinetics in Antenatally
Exposed Infants",10.1093/infdis/jiab054,NA,Journal of Infectious Diseases,1060,1068,FALSE,NA,NA,Yes,Yes,No,Yes,No,224,2021,De Melo Espindola 2021
9dae34c7a170b5e152f7be20f08f6b76,6106,Zika virus,Leon,Hugo,"Vector competence of Australian Aedes aegypti
and Aedes albopictus for an epidemic strain of
Zika virus",10.1371/journal.pntd.0007281,4,PLOS Neglected Tropical Diseases,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,13,2019,Hugo 2019
94d90316f97d547981f9511f4e4a2605,6113,Zika virus,Tereza,Magalhaes,Follow-Up Household Serosurvey in Northeast Brazil for Zika Virus: Sexual Contacts of Index Patients Have the Highest Risk for Seropositivity,10.1093/infdis/jiaa563,4,JOURNAL OF INFECTIOUS DISEASES,673,685,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,223,2021,Magalhaes 2021
47698934ce4e266d4ffbe4682e8ebd18,6120,Zika virus,Juliana,Herrero Da Silva,"Microcephaly prevalence after the 2015 to 2016
Zika outbreak in Tangará da Serra; Brazil: a
population-based study",10.1097/RD9.0000000000000020,2,"Reproductive and
Developmental Medicine",NA,NA,FALSE,NA,NA,Yes,No,No,Yes,No,6,2022,Herrero Da Silva 2022
5dd39f4a594964eaef3b64e418106d50,6141,Zika virus,R.,Rakkiyappan,A Fractional-Order Model for Zika Virus Infection with Multiple Delays,10.1155/2019/4178073,NA,Complexity,NA,NA,FALSE,No,No,NA,NA,NA,Yes,Yes,2019,2019,Rakkiyappan 2019
1d3e05ed8773dcc0309ee9d7d9671a55,6144,Zika virus,Joshua,Weinstein,"Spatial Associations Between Land Use and
Infectious Disease: Zika Virus in Colombia",10.3390/ijerph17041127,1127,Int. J. Environ. Res. Public Health,NA,NA,FALSE,Yes,Yes,Yes,Yes,NA,Yes,Yes,17,2020,Weinstein 2020
4cc7be29294c146b9db6cbe41ddf71c2,6159,Zika virus,Wafa F.,Alfwzan,Modeling and transmission dynamics of Zika virus through efficient numerical method,10.1063/5.0168945,9,AIP ADVANCES,NA,NA,FALSE,No,No,NA,NA,NA,No,No,13,2023,Alfwzan 2023
7b7e63fd6b9612cd8cae0ed3eb5c6bb8,6163,Zika virus,Karen,Flórez-Lozano,Spatial distribution of the relative risk of Zika virus disease in Colombia during the 2015-2016 epidemic from a Bayesian approach,10.1002/ijgo.13048,NA,INTERNATIONAL JOURNAL OF GYNECOLOGY & OBSTETRICS,55,60,FALSE,NA,NA,No,Yes,No,NA,NA,148,2020,Flórez-Lozano 2020
19d385264ff44b8515c8a6ca16d568ed,6171,Zika virus,Xiao-Feng,Luo,The impact of contact patterns of sexual networks on Zika virus spread: A case study in Costa Rica,10.1016/j.amc.2020.125765,NA,APPLIED MATHEMATICS AND COMPUTATION,NA,NA,FALSE,Yes,No,No,No,No,Yes,No,393,2021,Luo 2021
9ffdc0638291233c5b6a413add1a4a98,6175,Zika virus,Jose Paulo,Pereira Jr,The Role of Amniocentesis in the Diagnosis of Congenital Zika Syndrome,10.1093/cid/ciz013,4,CLINICAL INFECTIOUS DISEASES,713,716,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,69,2019,Pereira Jr 2019
9fe0f7a8a18f3edf396ef7711ada18e1,6180,Zika virus,Ahmed,Alshehri,Mathematical study for Zika virus transmission with general incidence rate,10.3934/math.2022397,4,AIMS Mathematics,7117,7142,FALSE,No,No,NA,NA,NA,Yes,Yes,7,2022,Alshehri 2022
c5a8145078f11a681e9417e0536e10c2,6182,Zika virus,Sanny Marcele Da Costa,Lira,Zika virus RNA detection in blood donors in Sao Paulo; Brazil,10.1016/j.htct.2021.03.007,4,HEMATOLOGY TRANSFUSION AND CELL THERAPY,472,477,FALSE,NA,NA,No,No,No,Yes,Yes,44,2022,Lira 2022
5473a9343a8f723858b69d69dff4a923,6197,Zika virus,Bachirou,Tinto,Serological Evidence of Zika Virus Circulation in Burkina Faso,10.3390/pathogens11070741,7,PATHOGENS,NA,NA,FALSE,NA,NA,Yes,No,No,Yes,Yes,11,2022,Tinto 2022
b3bf80bbbac40f537992cc24e821d14d,6211,Zika virus,Guanghu,Zhu,Model-Based Projection of Zika Infection Risk with Temperature Effect: A Case Study in Southeast Asia,10.1007/s11538-022-01049-9,9,BULLETIN OF MATHEMATICAL BIOLOGY,NA,NA,FALSE,Yes,No,Yes,Yes,No,Yes,Yes,84,2022,Zhu 2022
a71cedcc59e9d29daf635225dcb1ab99,6216,Zika virus,Harapan,Harapan,Hyperendemic Dengue and Possible Zika Circulation in the Westernmost Region of the Indonesian Archipelago,10.3390/v14020219,2,VIRUSES-BASEL,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,14,2022,Harapan 2022
b3ff1e4fac6657a06a882d392e92045b,6221,Zika virus,Eric,Okyere,Analysis of Zika virus dynamics with sexual transmission route using multiple optimal controls,10.1016/j.sciaf.2020.e00532,NA,SCIENTIFIC AFRICAN,NA,NA,FALSE,No,Yes,NA,NA,NA,No,No,9,2020,Okyere 2020
fbcba02856651660ea853b50013ad59e,6233,Zika virus,Clara,Crespillo-Andujar,Characteristics of Zika virus infection among international travelers: A prospective study from a Spanish referral unit,10.1016/j.tmaid.2019.101543,NA,TRAVEL MEDICINE AND INFECTIOUS DISEASE,NA,NA,FALSE,No,No,No,Yes,Yes,Yes,No,33,2020,Crespillo-Andujar 2020
91c157639277f80fa06dffc85cb1ab9e,6237,Zika virus,Sirinath,Choyrum,Zika Virus Immunoglobulin G Seroprevalence among Young Adults Living with HIV or without HIV in Thailand from 1997 to 2017,10.3390/v14020368,2,VIRUSES-BASEL,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,14,2022,Choyrum 2022
836eeea2042bbb681b8160f871881e67,6239,Zika virus,Bharti,Malhotra,Clinico-epidemiological and genomic profile of first Zika Virus outbreak in India at Jaipur city of Rajasthan state,10.1016/j.jiph.2020.10.006,12,JOURNAL OF INFECTION AND PUBLIC HEALTH,1920,1926,FALSE,NA,NA,Yes,Yes,No,NA,NA,13,2020,Malhotra 2020
6d863ef4bcf7a660150ddefcbab2e3ee,6241,Zika virus,Iara Beatriz Andrade,De Sousa,Gestational outcomes in women infected by Zika virus during pregnancy in Mato Grosso do Sul; Brazil: A cross-sectional study,10.1016/j.ijid.2020.06.084,NA,INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES,359,365,FALSE,Yes,Yes,Yes,No,No,Yes,Yes,98,2020,De Sousa 2020
e41d7d9efa79c76104e2a13108cbab62,6246,Zika virus,Marizelia R. C.,Ribeiro,Plaque Reduction Neutralization Test (PRNT) in the Congenital Zika Syndrome: Positivity and Associations with Laboratory; Clinical; and Imaging Characteristics,10.3390/v12111244,11,VIRUSES-BASEL,NA,NA,FALSE,NA,NA,Yes,Yes,Yes,Yes,No,12,2020,Ribeiro 2020
e035baa502722b4f7280e8f894aeba03,6247,Zika virus,N. O.,Ukanwoke,Modelling the dynamics of Zika in a population with two strains of the virus with optimal control and cost-effectiveness analysis,10.1007/s40435-021-00856-7,3,INTERNATIONAL JOURNAL OF DYNAMICS AND CONTROL,956,980,FALSE,No,Yes,No,No,No,Yes,No,10,2022,Ukanwoke 2022
eee0f9a4a68161b227e331f2b1702623,6250,Zika virus,Haoyang,Sun,Mapping the cryptic spread of the 2015-2016 global Zika virus epidemic,10.1186/s12916-020-01845-x,1,BMC MEDICINE,NA,NA,FALSE,No,No,Yes,No,No,Yes,No,18,2020,Sun 2020
0f367fe3a06e2a491b05b328fb9bace7,6267,Zika virus,Nicole,Ngo-Giang-Huong,Lack of Association between Adverse Pregnancy Outcomes and Zika Antibodies among Pregnant Women in Thailand between 1997 and 2015,10.3390/v13081423,1423,Viruses,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,13,2021,Ngo-Giang-Huong 2021
5f6c23157cd5f1f79d4128ef6cdc1c47,6268,Zika virus,Daniel,Ward,Sero‑epidemiological study of arbovirus infection following the 2015–2016 Zika virus outbreak in Cabo Verde,10.1038/s41598-022-16115-4,11719,Scientific Reports,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,12,2022,Ward 2022
9d14e21008389e032c8dee83e716c7f1,6270,Zika virus,Andres,Martinez-Arias,Zika virus screening during pregnancy: Results and lessons learned from a screening program and a post-delivery follow-up analysis (2016-2022),10.1002/bdr2.2236,17,BIRTH DEFECTS RESEARCH,1646,1657,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,No,115,2023,Martinez-Arias 2023
561c6647aee3fd7cb017fef6e332f074,6272,Zika virus,A.,Endo,Age and geographic dependence of Zika virus infection during the outbreak on Yap island; 2007,10.3934/MBE.2020228,4,Mathematical Biosciences and Engineering,4115,4126,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,17,2020,Endo 2020
0eaf6ff4d9a77668c80a823e64004b14,6282,Zika virus,Mya Myat Ngwe,Tun,Zika virus infection in asymptomatic persons in Myanmar; 2018,10.1093/trstmh/trz134,6,TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,440,447,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,114,2020,Tun 2020
88f80e2f027595f579334c6ab241de51,6284,Zika virus,Roman,Bayandin,The First Case of Zika Virus Disease in Guinea: Description; Virus Isolation; Sequencing; and Seroprevalence in Local Population,10.3390/v15081620,8,Viruses,1620,NA,FALSE,NA,NA,Yes,No,No,Yes,Yes,15,2023,Bayandin 2023
d8c248fb9eda7b5d1363ed1ff7ee18ef,6287,Zika virus,Xia,Wang,Optimal control and cost-effectiveness analysis of a Zika virus infection model with comprehensive interventions,10.1016/j.amc.2019.04.026,NA,APPLIED MATHEMATICS AND COMPUTATION,165,185,FALSE,Yes,No,NA,NA,NA,Yes,No,359,2019,Wang 2019
52e34e82062139d3a940b711e9a6860f,6294,Zika virus,Wencel,Valega-Mackenzie,Optimal control applied to Zika virus epidemics in Colombia and Puerto Rico,10.1016/j.jtbi.2023.111647,575,JOURNAL OF THEORETICAL BIOLOGY,NA,NA,FALSE,Yes,No,Yes,Yes,No,Yes,No,2023,2023,Valega-Mackenzie 2023
dc604c80b9eef2f83aabea4d16f88121,6301,Zika virus,Ellen,Lee,First 12 Months of Life for Infants in New York City; New York; With Possible Congenital Zika Virus Exposure,10.1093/JPIDS/PIZ027,3,Journal of the Pediatric Infectious Diseases Society,311,319,FALSE,Yes,Yes,Yes,Yes,No,Yes,No,9,2020,Lee 2020
57a74e310d3abb0f9a4bc25e26bf46af,6321,Zika virus,Kelly,Charniga,Estimating Zika virus attack rates and risk of Zika virus- associated neurological complications in Colombian capital cities with a Bayesian model,10.1098/rsos.220491,NA,Royal Society Open Science,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,2022,Charniga 2022
4990e7d9c486629d64dadafaacbcfcb9,6345,Zika virus,Ramakant,Prasad,Caputo fractional order derivative model of Zika virus transmission dynamics,10.22436/jmcs.028.02.03,2,Journal of Mathematics and Computer Science,145,157,FALSE,Yes,Yes,No,No,No,Yes,No,28,2023,Prasad 2023
c80b7dfcc309e5edbc507f8a56a78442,6352,Zika virus,Ling,Xue,Releasing Wolbachia-infected mosquitos to mitigate the transmission of Zika virus,10.1016/j.jmaa.2020.124804,NA,Journal of Mathematical Analysis and Applications,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,496,2021,Xue 2021
7b5fa9f46884e83a6f83e28355b73812,6361,Zika virus,Rong-Fei,Liu,Risk assessment and genomic characterization of Zika virus in China and its surrounding areas,10.1097/CM9.0000000000000317,14,CHINESE MEDICAL JOURNAL,1645,1653,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,132,2019,Liu 2019
a12f13117bee14651ef93453e6e4a02c,6362,Zika virus,Attila,Dénes,impact of weather seasonality and sexual transmission on the spread of Zika fever,10.1038/s41598-019-53062-z,NA,Scientific Reports,NA,NA,FALSE,Yes,No,No,No,No,Yes,Yes,9,2019,Dénes 2019
b67dd7c95531480b7775d0229081d180,6371,Zika virus,Sarah,Hill,Emergence of the Asian lineage of Zika virus in Angola: an outbreak investigation,10.1016/S1473-3099(19)30293-2,10,LANCET INFECTIOUS DISEASES,1138,1147,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,19,2019,Hill 2019
6ddab803a52801626d0ce9e0b6fe5fed,6372,Zika virus,Lucas C.,Pires,Knowledge of Zika Virus Transmission and Its Prevention among High-Risk Pregnant Women in Brazil,10.3390/v13020242,2,Viruses,NA,NA,FALSE,Yes,No,Yes,Yes,No,Yes,Yes,13,2021,Pires 2021
a3852ad6b9b4d3613cffa5b3411a9379,6380,Zika virus,Xinzhi,Ren,Dynamics on a degenerated reaction–diffusion Zika transmission model,10.1016/j.aml.2023.108935,NA,Applied Mathematics Letters,NA,NA,FALSE,Yes,No,NA,NA,NA,Yes,Yes,150,2024,Ren 2024
48ed3e5f58f244f1dec5cab56955bd17,6390,Zika virus,Aatif,Ali,Mathematical modeling for the transmission potential of Zika virus with optimal control strategies,10.1140/epjp/s13360-022-02368-5,NA,European Physical Journal Plus,137,146,FALSE,No,No,NA,NA,NA,Yes,Yes,NA,2022,Ali 2022
6ff5f608b26f7f38df3ea5a26c15d9a1,6400,Zika virus,Elena,Marbán-Castro,High Seroprevalence of Antibodies against Arboviruses among Pregnant Women in Rural Caribbean Colombia in the Context of the Zika Virus Epidemic,10.3390/antib9040056,56,Antibodies,NA,NA,FALSE,NA,NA,Yes,No,No,Yes,Yes,9,2020,Marbán-Castro 2020
d226380f542a870e51574567459ec6ad,6423,Zika virus,Susan L.,Hills,Frequency of Zika Virus Immunoglobulin M Antibody in Persons with West Nile Virus Infection,10.1089/vbz.2021.0013,10,VECTOR-BORNE AND ZOONOTIC DISEASES,817,821,FALSE,No,No,Yes,Yes,Yes,Yes,Yes,21,2021,Hills 2021
c6c53a4ec227fa5fc211f952b3b667a4,6427,Zika virus,Martha,Ospina,Zika Virus Disease and Pregnancy Outcomes in Colombia,10.1056/NEJMoa1911023,6,NEW ENGLAND JOURNAL OF MEDICINE,537,545,FALSE,Yes,Yes,Yes,No,No,Yes,No,383,2020,Ospina 2020
f9b860d369779c4b8a8654d5b270bf19,6432,Zika virus,Yu-Wen,Chien,Low seroprevalence of Zika virus infection among adults in Southern Taiwan,10.1186/s12879-019-4491-4,884,BMC INFECTIOUS DISEASES,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,19,2019,Chien 2019
80a344338a37d8a031d5332f7f16eac0,6455,Zika virus,Atsushi,Yamanaka,Seroprevalence of Flavivirus Neutralizing Antibodies in Thailand by High-Throughput Neutralization Assay: Endemic Circulation of Zika Virus before 2012,10.1128/mSphere.00339-21,4,MSPHERE,NA,NA,FALSE,No,NA,No,Yes,Yes,Yes,No,6,2021,Yamanaka 2021
0aa83ab047bfef00f46f73a22946ed9d,6477,Zika virus,Sebastian,Castro-Trujillo,NS1-Specific Antibody Response Facilitates the Identification of Children With Dengue and Zika in Hyperendemic Areas,10.1097/INF.0000000000004163,2,PEDIATRIC INFECTIOUS DISEASE JOURNAL,178,185,FALSE,No,NA,Yes,Yes,Yes,Yes,Yes,43,2024,Castro-Trujillo 2024
9c21d78c17ff855ed754a0cc74d2f020,6501,Zika virus,Eric,Osoro,Prevalence of microcephaly and Zika virus infection in a pregnancy cohort in Kenya; 2017-2019,10.1186/s12916-022-02498-8,1,BMC MEDICINE,NA,NA,FALSE,No,NA,No,Yes,Yes,Yes,Yes,20,2022,Osoro 2022
82be803a3d8630d90a6a265d2d2da1b8,6505,Zika virus,Christina,Petridou,Zika virus infection in travellers returning to the United Kingdom during the period of the outbreak in the Americas (2016-17): A retrospective analysis,10.1016/j.tmaid.2019.03.001,NA,TRAVEL MEDICINE AND INFECTIOUS DISEASE,21,27,FALSE,No,NA,No,Yes,Yes,No,No,29,2019,Petridou 2019
1f716500ec7250a4991afa4155cf6724,6511,Zika virus,Nathan,Grubaugh,Travel Surveillance and Genomics Uncover a Hidden Zika Outbreak during the Waning Epidemic,10.1016/j.cell.2019.07.018,5,Cell,1057,1071,FALSE,Yes,Yes,Yes,No,No,Yes,Yes,178,2019,Grubaugh 2019
095eb85f24443607be615636376e2e0a,6520,Zika virus,Bernardo Bastos,Wittlin,Chikungunya; Zika and Dengue seroprevalence rates among pregnant women in a hospital of southeastern Brazil,10.17058/reci.v12i2.16978,2,Rev. Epidemiol. Controle Infecç,87,90,FALSE,NA,NA,Yes,No,No,Yes,Yes,12,2022,Wittlin 2022
ef665216b252ff657a609fc21386dd54,6521,Zika virus,Natàlia,Romaní,Neurological Short-Term Outcomes of a Cohort of Children Born to Zika Virus-Infected Mothers in Barcelona,10.3390/children9101537,10,Children,1537,NA,FALSE,Yes,No,Yes,No,No,Yes,No,9,2022,Romaní 2022
1c89b90e3285a93d622521e1cfe23cd5,6527,Zika virus,Ebrahem,Algehyne,Dynamics of Stochastic Zika Virus with Treatment Class in Human Population Via Spectral Method,10.3390/sym14102137,10,Symmetry,2137,NA,FALSE,Yes,No,NA,NA,NA,No,Yes,14,2022,Algehyne 2022
8115e94659e1cdad57574570cbe17501,6542,Zika virus,Shi,Zhao,Simple framework for real-time forecast in a data-limited situation: the Zika virus (ZIKV) outbreaks in Brazil from 2015 to 2016 as an example,10.1186/s13071-019-3602-9,NA,Parasites and Vectors,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,No,12,2019,Zhao 2019
eb974bf2994666ec49af5f0051a4281b,6547,Zika virus,Patricia,Brasil,Zika virus vertical transmission in children with confirmed antenatal exposure,10.1038/s41467-020-17331-0,1,NATURE COMMUNICATIONS,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,11,2020,Brasil 2020
94857410e6c0ed0e8ae544b9120045a0,6561,Zika virus,Thomas,Mchale,Spatiotemporal Heterogeneity in the Distribution of Chikungunya and Zika Virus Case Incidences during their 2014 to 2016 Epidemics in Barranquilla; Colombia,10.3390/ijerph16101759,10,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,16,2019,Mchale 2019
8fb1d0a3e1f4f8af41cc5a5598bc95bf,6566,Zika virus,Stephanie,Lim,Zika Virus Outbreak on Curacao and Bonaire; a Report Based on Laboratory Diagnostics Data,10.3389/fpubh.2019.00333,NA,FRONTIERS IN PUBLIC HEALTH,NA,NA,FALSE,NA,NA,Yes,NA,NA,NA,NA,7,2019,Lim 2019
e833e4e95de10ae999739a35977f6021,6571,Zika virus,Quentin,Le Hingrat,Was Zika introduced to Brazil by participants at the 2013 Beach Soccer World Cup held in Tahiti: A phylogeographical analysis,10.1016/j.tmaid.2019.101512,NA,TRAVEL MEDICINE AND INFECTIOUS DISEASE,NA,NA,FALSE,No,NA,Yes,Yes,Yes,Yes,Yes,32,2019,Le Hingrat 2019
496074144fec86afd2401fa9eae8d280,6578,Zika virus,D. Katterine,Bonilla-Aldana,Geographical trends of chikungunya and Zika in the Colombian Amazonian gateway department; Caqueta; 2015-2018-Implications for public health and travel medicine,10.1016/j.tmaid.2019.101481,NA,TRAVEL MEDICINE AND INFECTIOUS DISEASE,NA,NA,FALSE,NA,NA,Yes,NA,NA,NA,NA,35,2020,Bonilla-Aldana 2020
6fc4580341a16466ded9ccd7e9aa85d7,6583,Zika virus,Kristina M.,Angelo,Zika among international travellers presenting to GeoSentinel sites; 2012–2019: implications for clinical practice,10.1093/jtm/taaa061,4,J Travel Med,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,No,27,2020,Angelo 2020
8ad852691efe8478bfd7afaec36f18ee,6585,Zika virus,T.M.,Sharp,Epidemiologic and spatiotemporal trends of Zika Virus disease during the 2016 epidemic in Puerto Rico,10.1371/journal.pntd.0008532,9,PLOS NEGLECTED TROPICAL DISEASES,NA,NA,FALSE,NA,NA,Yes,NA,NA,NA,NA,14,2020,Sharp 2020
8479250bf4abb1f87b1d074e39d1090b,6591,Zika virus,Issa,Diarra,Zika Virus Circulation in Mali,10.3201/eid2605.191383,5,EMERGING INFECTIOUS DISEASES,945,952,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,26,2020,Diarra 2020
08976cd8a63cc57d626d8688c6fa5c8a,6592,Zika virus,N,Prisant,Upper and lower genital tract Zika virus screening in a large cohort of reproductive-age women during the Americas epidemic,10.1016/j.rbmo.2019.05.013,4,REPRODUCTIVE BIOMEDICINE ONLINE,623,632,FALSE,Yes,No,Yes,No,No,Yes,No,39,2019,Prisant 2019
8bb8cc7e1db892dfb61c810f3b2d5d44,6603,Zika virus,Peter,Mac,Zika; Flavivirus and Malaria Antibody Cocirculation in Nigeria,10.3390/tropicalmed8030171,3,Tropical Medicine and Infectious Disease,171,NA,FALSE,Yes,No,Yes,Yes,No,Yes,No,8,2023,Mac 2023
d4d7d8634777fbde9ea48f21fae665c6,6604,Zika virus,Mmn,Tun,Epidemiological evidence of acute transmission of Zika virus infection in dengue suspected patients in Sri-Lanka,10.1016/j.jiph.2023.07.014,9,JOURNAL OF INFECTION AND PUBLIC HEALTH,1435,1442,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,16,2023,Tun 2023
e5c7ec30eb545d73256b268899bc723c,6618,Zika virus,P.C.,Williamson,Evolving viral and serological stages of Zika virus RNA-positive blood donors and estimation of incidence of infection during the 2016 Puerto Rican Zika epidemic: an observational cohort study,10.1016/S1473-3099(19)30706-6,12,LANCET INFECTIOUS DISEASES,1437,1445,FALSE,No,No,No,No,No,No,No,20,2020,Williamson 2020
c7c487d03be27cd772b0a45dca22a6a4,6619,Zika virus,Carlos Eduardo,Raymundo,Association between socio-environmental factors; coverage by family health teams; and rainfall in the spatial distribution of Zika virus infection in the city of Rio de Janeiro; Brazil; in 2015 and 2016,10.1186/s12889-021-11249-y,1199,BMC Public Health,NA,NA,FALSE,No,No,Yes,No,No,Yes,Yes,21,2021,Raymundo 2021
50136ace92e1daddec1569d39dc229b2,6658,Zika virus,L.A.,Gutierrez-Sanchez,Fetal central nervous system anomalies according to RT-PCR and trimester of maternal infection with Zika virus: A prospective cohort study,10.1111/aogs.14301,2,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,221,231,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,101,2022,Gutierrez-Sanchez 2022
cd52b648ebdca9b9d49a0f8946e7696a,6670,Zika virus,S.M.,Moore,Leveraging multiple data types to estimate the size of the Zika epidemic in the Americas,10.1371/journal.pntd.0008640,9,PLOS NEGLECTED TROPICAL DISEASES,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,14,2020,Moore 2020
5d0e0eef58539e4526bd2273bc98b41e,6675,Zika virus,Saitel,Agudelo,Modeling the spread of the Zika virus by sexual and mosquito transmission,10.1371/journal.pone.0270127,12,PLoS ONE,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,17,2022,Agudelo 2022
4d1ec9b774028eb5f532d36d386a4eed,6680,Zika virus,M,Kama,Sustained Low-Level Transmission of Zika and Chikungunya Viruses after Emergence in the Fiji Islands,10.3201/eid2508.180524,8,EMERGING INFECTIOUS DISEASES,NA,NA,FALSE,Yes,No,Yes,Yes,No,Yes,Yes,25,2019,Kama 2019
