id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty
674c1d7a62a010cec0558d0f962bfaf7,e57f0ab8d93282b02d7b4b553cef98b0,5989,SARS-CoV,Human delay - other human delay (go to section),30,0,Days,NA,NA,Median,NA,NA,2,81,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,45,"Hong Kong SAR,  China",NA,24,Mar 03,2003,4,May 05,2003,NA,FALSE,Admission to Care/Hospitalisation,Negative RT-PCR test,FALSE,FALSE,NA,Human delay,NA,Range,2 - 81
674c1d7a62a010cec0558d0f962bfaf7,c3d564e3527505f1172c1a47cb868d1d,5989,SARS-CoV,Human delay - other human delay (go to section),13,0,Days,NA,NA,Median,NA,NA,2,60,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,45,"Hong Kong SAR,  China",NA,24,Mar 03,2003,4,May 05,2003,NA,FALSE,Discharge from Care/Hospital,Negative RT-PCR test,FALSE,FALSE,NA,Human delay,NA,Range,2 - 60
674c1d7a62a010cec0558d0f962bfaf7,10dd355dd766aed0e11535ca33b5b0ad,5989,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Other,Other,NA,Significant,Unspecified,Both,Hospital based,Persons under investigation,NA,NA,45,"Hong Kong SAR,  China",NA,24,Mar 03,2003,4,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
674c1d7a62a010cec0558d0f962bfaf7,fc9714cf2fe61094a96c42387626e08c,5989,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Other,Age;Cormobidity;Other;Sex,NA,Not significant,Unspecified,Both,Hospital based,Persons under investigation,NA,NA,45,"Hong Kong SAR,  China",NA,24,Mar 03,2003,4,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
d153a6327d722ccf8ddea3de12fa39a7,92a446d071f4141d7b5acb806137e630,5999,SARS-CoV,Seroprevalence - IgG,0,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,0,674,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Healthcare workers,20,60,674,"Hong Kong SAR,  China",Hong Kong,NA,Mar 03,2003,NA,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
c7707d975e7ea2861019f156b1e439a3,14b3cf8b0f02fc638d56653cccb3d6fe,6006,SARS-CoV,Secondary attack rate,8.8,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Household based,Household contacts of survivors,NA,NA,697,"Hong Kong SAR,  China",NA,28,Feb 02,2003,8,Jun 06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Other transmission parameters,NA,NA,NA
c7707d975e7ea2861019f156b1e439a3,c1cd64dc4e85b6bc71f9924788733090,6006,SARS-CoV,Human delay - symptom onset>admission to care,3,0,Days,NA,NA,Mean,3.1,Standard Deviation,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,268,"Hong Kong SAR,  China",NA,28,Feb 02,2003,8,Jun 06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,3.1
f8841bfef722b4ef76ea607765aa78c3,d8f80ad3c508961645d3efcdc0e2a9da,6008,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Serology,Age,Unspecified,Significant,Unspecified,Unspecified,Hospital based,General population,NA,NA,375,"Hong Kong SAR,  China",NA,4,Mar 03,2003,6,Jun 06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
fd27c241f19193e12b2c9c1dff23bab5,bd2cfa898983cfbb7c06f8be2974af64,6015,SARS-CoV,Severity - case fatality rate (CFR),2.3,0,Percentage (%),NA,NA,Mean,NA,NA,0,6.8,95% CI,1,44,Bernoulli,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,15,NA,NA,"Hong Kong SAR,  China",NA,16,Apr 04,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,95% CI,0 - 6.8
fd27c241f19193e12b2c9c1dff23bab5,736a7f449319614dc95ad36f3eef5e91,6015,SARS-CoV,Severity - case fatality rate (CFR),15.6,0,Percentage (%),NA,NA,Mean,NA,NA,9.8,22.8,95% CI,NA,634,Bernoulli,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,General population,15,NA,634,"Hong Kong SAR,  China",NA,16,Apr 04,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,95% CI,9.8 - 22.8
fd27c241f19193e12b2c9c1dff23bab5,60b31e85f74e1f9affd521e19a359b6e,6015,SARS-CoV,Severity - case fatality rate (CFR),12.9,0,Percentage (%),NA,NA,Mean,NA,NA,0,25.8,95% CI,NA,31,Bernoulli,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,15,84,31,"Hong Kong SAR,  China",NA,16,Apr 04,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,95% CI,0 - 25.8
fd27c241f19193e12b2c9c1dff23bab5,2532ec37f6d0b948191a8e913a65c993,6015,SARS-CoV,Severity - case fatality rate (CFR),14,0,Percentage (%),NA,NA,Mean,NA,NA,5.2,26.3,95% CI,NA,343,Bernoulli,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,General population,15,84,343,"Hong Kong SAR,  China",NA,16,Apr 04,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,95% CI,5.2 - 26.3
fd27c241f19193e12b2c9c1dff23bab5,6b76114a9a92c9de794690a2aade2319,6015,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Death,Other,Unspecified,Significant,Not adjusted,Both,Hospital based,General population,15,NA,678,"Hong Kong SAR,  China",NA,16,Apr 04,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
fd27c241f19193e12b2c9c1dff23bab5,7ce61581b8f94bc68f3aa20c8e0a3e81,6015,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Death,Other,Unspecified,Not significant,Not adjusted,Both,Hospital based,General population,15,84,374,"Hong Kong SAR,  China",NA,16,Apr 04,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
3916cfa6901e7f4f8f3879c313240a94,d5a09740d36e58f1d06d47da656de17f,6022,SARS-CoV,Severity - case fatality rate (CFR),15.7,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,18,115,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,General population,NA,NA,115,"Hong Kong SAR,  China",NA,9,Mar 03,2003,31,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
3916cfa6901e7f4f8f3879c313240a94,7e20a2b5c6b7c9d394587a7adddb22bd,6022,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Significant,Not adjusted,Both,Hospital based,General population,NA,NA,115,"Hong Kong SAR,  China",NA,9,Mar 03,2003,31,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
3916cfa6901e7f4f8f3879c313240a94,b39faa781b52bb3c47e99425f2b30609,6022,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Other;Sex,NA,Not significant,Not adjusted,Both,Hospital based,General population,NA,NA,115,"Hong Kong SAR,  China",NA,9,Mar 03,2003,31,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
3916cfa6901e7f4f8f3879c313240a94,83cfa47ab80846ba8e432d0e2e15cc63,6022,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Significant,Adjusted,Both,Hospital based,General population,NA,NA,115,"Hong Kong SAR,  China",NA,9,Mar 03,2003,31,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
3916cfa6901e7f4f8f3879c313240a94,9ca09e8d464a17b0abb0a9c781018edb,6022,SARS-CoV,Human delay - symptom onset>admission to care,3.6,0,Days,NA,NA,Mean,2.4,Standard deviation (Sd) [Sample],NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,General population,NA,NA,115,"Hong Kong SAR,  China",NA,9,Mar 03,2003,31,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard deviation (Sd) [Sample],2.4
358e25c1808995031440c56744026ce7,02bf64ffe17fee795a0c660c5a41ccb5,6029,SARS-CoV,Human delay - other human delay (go to section),12.7,0,Days,NA,NA,NA,6.3,Standard deviation (Sd) [Sample],NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,General population,15,74,1312,"Hong Kong SAR,  China",NA,NA,NA,2003,NA,NA,2003,NA,FALSE,Symptom Onset/Fever,Admission to Critical Care/ICU,FALSE,FALSE,NA,Human delay,NA,Standard deviation (Sd) [Sample],6.3
358e25c1808995031440c56744026ce7,d57c95bbae09316b28ac06e82879202d,6029,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Death,Age;Close contact;Cormobidity;Other;Sex,NA,Significant,Not adjusted,Both,Hospital based,General population,15,74,1312,"Hong Kong SAR,  China",NA,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
358e25c1808995031440c56744026ce7,195d2b75ba55da62597a985132d20395,6029,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Not significant,Not adjusted,Both,Hospital based,General population,15,74,1312,"Hong Kong SAR,  China",NA,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
358e25c1808995031440c56744026ce7,e89ec13a9b5c57fc33744e42bcfe513a,6029,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Death,Age;Close contact;Other;Sex,NA,Significant,Adjusted,Both,Hospital based,General population,15,74,1312,"Hong Kong SAR,  China",NA,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
358e25c1808995031440c56744026ce7,5c1a1e417d3ae29dadde5330db6e7d23,6029,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Death,Close contact;Other;Sex,NA,Not significant,Adjusted,Both,Hospital based,General population,15,74,1312,"Hong Kong SAR,  China",NA,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
358e25c1808995031440c56744026ce7,1fd405959dd747ee153a24c8b9329790,6029,SARS-CoV,Severity - case fatality rate (CFR),9.1,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,119,1312,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,General population,15,74,1312,"Hong Kong SAR,  China",NA,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
358e25c1808995031440c56744026ce7,1f656f39ddac4c42336b931fdcd251f4,6029,SARS-CoV,Human delay - symptom onset>admission to care,4.4,0,Days,NA,NA,NA,2.7,Standard deviation (Sd) [Sample],NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,General population,15,74,1312,"Hong Kong SAR,  China",NA,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard deviation (Sd) [Sample],2.7
4e6ee8b8b776955621fdf4181c7e847c,b8cdad8c2b5f0fcaab36252d7cb31d21,6069,SARS-CoV,"Reproduction number (Effective, Re)",NA,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,95% CrI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,Other,Time,FALSE,TRUE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,1755,"Hong Kong SAR,  China",NA,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,TRUE,Human-human,Reproduction number,NA,NA,NA
457b8fb8fbd90ae0354e9431e6091941,d344132a1dd4250a37c962a90c580856,6109,SARS-CoV,Human delay - symptom onset>admission to care,3.96,0,Days,NA,NA,Mean,4.28,Standard deviation (Sd) [Sample],NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,5327,China,NA,NA,Nov 11,2002,NA,Jun 06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard deviation (Sd) [Sample],4.28
457b8fb8fbd90ae0354e9431e6091941,0edd5f1eaf6e7871431451e609eed821,6109,SARS-CoV,Human delay - admission to care>discharge/recovery,25.19,0,Days,NA,NA,Mean,22.43,Standard deviation (Sd) [Sample],NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,China,NA,NA,Nov 11,2002,NA,Jun 06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard deviation (Sd) [Sample],22.43
b27663a44aa0e655298acdcf7dce8a29,1ae7d7d92833509820d13f2a07084e15,6144,SARS-CoV,Human delay - incubation period,5.29,0,Days,2.93,7.17,Mean,12.33,Variance,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,"Age, Occupation, Other, Region, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Mixed settings,Persons under investigation,NA,NA,209,China,NA,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,2.93 - 7.17,Variance,12.33
b27663a44aa0e655298acdcf7dce8a29,763420580d4cce8eb68d7ef698689d60,6144,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Other,Other,NA,Significant,Not adjusted,Both,Mixed settings,Persons under investigation,NA,NA,209,China,NA,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
b27663a44aa0e655298acdcf7dce8a29,8e6726a11e36b8396de6a12d8a2dffd5,6144,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Other,Age;Occupation;Other;Sex,Healthcare,Not significant,Not adjusted,Both,Mixed settings,Persons under investigation,NA,NA,209,China,NA,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
b5093f0206448e1853699735204e91e0,0d041280d803c4d71953796b3cf7bd9d,6145,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Other,Other,NA,Significant,Not adjusted,Both,Mixed settings,Persons under investigation,NA,NA,350,China,"Mainland China (22 provinces) overall, Hebei Province, Inner Mongolia",1,Jan 01,2003,31,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
b5093f0206448e1853699735204e91e0,5cdc43635b4ce0da2aaee06dd9cc0c38,6145,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Other,Other,NA,Not significant,Not adjusted,Both,Mixed settings,Persons under investigation,NA,NA,350,China,"Mainland China (22 provinces) overall, Hebei Province, Inner Mongolia",1,Jan 01,2003,31,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
b5093f0206448e1853699735204e91e0,5514c5f064c1d653ad1e2048241614a1,6145,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Region,TRUE,FALSE,Other,Other,NA,Significant,Adjusted,Both,Mixed settings,Persons under investigation,NA,NA,350,China,"Mainland China (22 provinces) overall, Hebei Province, Inner Mongolia",1,Jan 01,2003,31,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
b5093f0206448e1853699735204e91e0,a0bd1d792db9521fa976ba02b6749ac4,6145,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Region,TRUE,FALSE,Other,Other,NA,Not significant,Adjusted,Both,Mixed settings,Persons under investigation,NA,NA,350,China,"Mainland China (22 provinces) overall, Hebei Province, Inner Mongolia",1,Jan 01,2003,31,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
fd4cd4ae1409b513e9aec3cbba16c808,1994c90abd8db40c17479b358feaff25,6239,SARS-CoV,Seroprevalence - Unspecified,84.8,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,28,33,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,23,86,33,"Taiwan,  China",Taipei Veterans General Hospital,20,Mar 03,2003,5,Jul 07,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
fd4cd4ae1409b513e9aec3cbba16c808,37876d26f61b8dc51b68002b40ae4cd0,6239,SARS-CoV,Human delay - time in care (length of stay),24.9,0,Days,19.8,39.3,Mean,NA,NA,14.8,33.3,Inter Quartile Range (IQR) [Sample],NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Disease generation,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,23,86,67,"Taiwan,  China",Taipei Veterans General Hospital,20,Mar 03,2003,5,Jul 07,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,19.8 - 39.3,Inter Quartile Range (IQR) [Sample],14.8 - 33.3
fd4cd4ae1409b513e9aec3cbba16c808,b2757f0e70aa462521c8100741ede4b2,6239,SARS-CoV,Severity - case fatality rate (CFR),31.3,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,21,67,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Naive,NA,Disease generation,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,23,86,67,"Taiwan,  China",Taipei Veterans General Hospital,20,Mar 03,2003,5,Jul 07,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
fd4cd4ae1409b513e9aec3cbba16c808,fe2f4ef55d3a3ffbfd7b925565d09619,6239,SARS-CoV,Human delay - other human delay (go to section),4.6,0,Days,NA,NA,Mean,6.8,Standard Deviation,1,13,Range [Sample],NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,23,86,17,"Taiwan,  China",Taipei Veterans General Hospital,20,Mar 03,2003,5,Jul 07,2003,NA,FALSE,Symptom Onset/Fever,Abnormal radiograph,FALSE,FALSE,NA,Human delay,NA,Range [Sample],1 - 13
fd4cd4ae1409b513e9aec3cbba16c808,66dc46c48ac7c3341eab5e6206928028,6239,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Severe disease,Age;Cormobidity;Other;Sex,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,23,86,67,"Taiwan,  China",Taipei Veterans General Hospital,20,Mar 03,2003,5,Jul 07,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
fd4cd4ae1409b513e9aec3cbba16c808,8ef422c23a7076ac4921d6185ca97581,6239,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Severe disease,Other,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,23,86,67,"Taiwan,  China",Taipei Veterans General Hospital,20,Mar 03,2003,5,Jul 07,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
fd4cd4ae1409b513e9aec3cbba16c808,20015da72e62f3c783e4c68292cc3c74,6239,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Severe disease,Age;Cormobidity;Other,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,23,86,67,"Taiwan,  China",Taipei Veterans General Hospital,20,Mar 03,2003,5,Jul 07,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
3c969db99b0b095f528808d8f766cf36,57ec4615ba5898fd925ed39e5420e0cb,6258,SARS-CoV,Severity - case fatality rate (CFR),12,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,24,201,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,General population,NA,NA,201,"Hong Kong SAR,  China",NA,26,Feb 02,2003,10,Apr 04,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
3c969db99b0b095f528808d8f766cf36,02d8c9adcfcf18409fea57cbb22aab9c,6258,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Severe disease,Age;Cormobidity;Other;Sex,NA,Significant,Not adjusted,Both,Hospital based,General population,NA,NA,201,"Hong Kong SAR,  China",NA,26,Feb 02,2003,10,Apr 04,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
3c969db99b0b095f528808d8f766cf36,20fe6ccc91c2744b56bd6abdd76310a3,6258,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Severe disease,Other,NA,Not significant,Not adjusted,Both,Hospital based,General population,NA,NA,201,"Hong Kong SAR,  China",NA,26,Feb 02,2003,10,Apr 04,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
