id,parameter_data_id,covidence_id,parameter_type,parameter_unit,exponent,parameter_value,parameter_value_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_lower_bound,parameter_upper_bound,genome_site,case_definition,cfr_ifr_denominator,cfr_ifr_method,cfr_ifr_numerator,data_available,distribution_par1_type,distribution_par1_uncertainty,distribution_par1_value,distribution_par2_type,distribution_par2_uncertainty,distribution_par2_value,distribution_type,genomic_sequence_available,inverse_param,inverse_param_2,method_disaggregated,method_disaggregated_by,method_disaggregated_only,method_from_supplement,method_moment_value,method_r,name_data_entry,parameter_statistical_approach,parameter_from_figure,population_age_max,population_age_min,population_country,population_group,population_location,population_sample_size,population_sample_type,population_sex,population_study_end_day,population_study_end_month,population_study_end_year,population_study_start_day,population_study_start_month,population_study_start_year,r_pathway,riskfactor_adjusted,riskfactor_name,riskfactor_occupation,riskfactor_outcome,riskfactor_significant,seroprevalence_adjusted,third_sample_param_yn,trimester_exposed,urban_rural_area,article_id,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty,population_country_original,delay_short,genomic_lineage,prnt_on_elisa,metaanalysis_inclusion,women_or_infants,pregnancy_outcome_type,survey_start_date,survey_end_date,survey_date
30a8ac0cea016bee87cddfff4195d52e,104229a4be0cb85a2e423630bdf9e4d8,8012,Seroprevalence - IgM,Percentage (%),0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Christian,Observed sample statistic,FALSE,NA,NA,Philippines,Persons under investigation,NA,508,Hospital based,Both,NA,NA,2016,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,76,Seroprevalence,0 - 1,NA,NA,Philippines,NA,NA,FALSE,NA,NA,NA,2016,2016,2016
30a8ac0cea016bee87cddfff4195d52e,7d0d0947b83daa62336ffa5c6c5518f3,8012,Seroprevalence - IgG,Percentage (%),0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,508,Naive,118,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Christian,Observed sample statistic,FALSE,NA,NA,Philippines,Persons under investigation,NA,NA,Hospital based,Both,NA,NA,2016,NA,NA,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,NA,76,Seroprevalence,NA,NA,NA,Philippines,NA,NA,FALSE,NA,NA,NA,2016,2016,2016
417c78ffce59aa3e295084928c0501af,83055bb270ebb490e7b100df3c56557b,8141,Seroprevalence - HAI/HI,Percentage (%),0,52.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,447,Naive,235,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Age,FALSE,FALSE,Unspecified,NA,Christian,Observed sample statistic,FALSE,NA,18,Brazil,Other,Manaus,447,Community based,Both,NA,Dec,2015,NA,Jan,2015,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Urban area,40,Seroprevalence,NA,NA,NA,Brazil,NA,NA,FALSE,NA,NA,NA,Jan 2015,Dec 2015,Jan 2015 - Dec 2015
6b8a70fffc8ad13affd31b9a35aea3b8,9b84498b985862f2bfae913f2ca9cb78,8155,Seroprevalence - MIA,Percentage (%),0,NA,Mean,NA,NA,NA,NA,NA,0,45.6,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,Region,TRUE,FALSE,Unspecified,NA,Anna Vicco,Observed sample statistic,FALSE,75,2,France,General population,French Guiana,2697,Population based,Both,NA,Oct,2017,NA,Jun,2017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,8,Seroprevalence,0 - 45.6,NA,NA,France,NA,NA,FALSE,NA,NA,NA,Jun 2017,Oct 2017,Jun 2017 - Oct 2017
6b8a70fffc8ad13affd31b9a35aea3b8,1d6cec21145e0ecc9a60e266fd628446,8155,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,"Age, Occupation, Other",TRUE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,75,2,France,General population,French Guiana,2697,Population based,Both,NA,Oct,2017,NA,Jun,2017,NA,Adjusted,Age;Other;Sex,Unspecified,Serology,Not significant,NA,FALSE,NA,NA,8,Risk factors,NA,NA,NA,France,NA,NA,FALSE,NA,NA,NA,Jun 2017,Oct 2017,Jun 2017 - Oct 2017
6b8a70fffc8ad13affd31b9a35aea3b8,dd64274642be1a21e49452d5f208baec,8155,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,"Age, Occupation, Other",TRUE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,75,2,France,General population,French Guiana,2697,Population based,Both,NA,Oct,2017,NA,Jun,2017,NA,Adjusted,Other,Unspecified,Serology,Significant,NA,FALSE,NA,NA,8,Risk factors,NA,NA,NA,France,NA,NA,FALSE,NA,NA,NA,Jun 2017,Oct 2017,Jun 2017 - Oct 2017
aaf4d00a0ab8eabf287959d2bfb9c517,29f57564985542b9d40bc9f19ec24d56,8184,Seroprevalence - IgG,Percentage (%),0,31.4,Central,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,49,Yes - as an attachment,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Paraguay,Other,Central department and Asuncion,156,Hospital based,Unspecified,NA,May,2018,NA,Jan,2018,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Both urban and rural areas,43,Seroprevalence,NA,NA,NA,Paraguay,NA,NA,FALSE,NA,NA,NA,Jan 2018,May 2018,Jan 2018 - May 2018
a0f3db3f3e18692622c7374f71ddb974,b92d5f8bf80380c2aa50857f319da67d,8302,Reproduction number (Effective; Re) - Sexual,No units,0,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on Github,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Time,TRUE,FALSE,Unspecified,Branching process,Ruth,Estimated model parameter,TRUE,NA,NA,Colombia,Persons under investigation,NA,NA,Population based,NA,NA,Sep,2016,NA,Nov,2015,Human-human,NA,NA,NA,NA,NA,NA,FALSE,NA,Both urban and rural areas,24,Reproduction number,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,Nov 2015,Sep 2016,Nov 2015 - Sep 2016
a0f3db3f3e18692622c7374f71ddb974,6ae4958387d0e08f76686eae1098965c,8302,Reproduction number (Effective; Re) - Sexual,No units,0,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on Github,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Time,TRUE,FALSE,Unspecified,Branching process,Ruth,Estimated model parameter,TRUE,NA,NA,Colombia,Persons under investigation,Valle del Cauca,NA,Population based,NA,NA,Sep,2016,NA,Jan,2016,Human-human,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,24,Reproduction number,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,Jan 2016,Sep 2016,Jan 2016 - Sep 2016
a0f3db3f3e18692622c7374f71ddb974,0db857ac20438cb137bfa65a891323b8,8302,Reproduction number (Effective; Re) - Sexual,No units,0,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on Github,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Time,TRUE,FALSE,Unspecified,Branching process,Ruth,Estimated model parameter,TRUE,NA,NA,Colombia,Persons under investigation,Norte de Santander,NA,Population based,NA,NA,Sep,2016,NA,Jan,2016,Human-human,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,24,Reproduction number,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,Jan 2016,Sep 2016,Jan 2016 - Sep 2016
a0f3db3f3e18692622c7374f71ddb974,6fe22063dc5c18f31bc02b0e191dcc40,8302,Reproduction number (Effective; Re) - Sexual,No units,0,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on Github,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Time,TRUE,FALSE,Unspecified,Branching process,Ruth,Estimated model parameter,TRUE,NA,NA,Colombia,Persons under investigation,Santander,NA,Population based,NA,NA,Sep,2016,NA,Jan,2016,Human-human,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,24,Reproduction number,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,Jan 2016,Sep 2016,Jan 2016 - Sep 2016
a0f3db3f3e18692622c7374f71ddb974,d1dd2bcb8b2b5ee67f7931887f50fd30,8302,Reproduction number (Effective; Re) - Sexual,No units,0,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on Github,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Time,TRUE,FALSE,Unspecified,Branching process,Ruth,Estimated model parameter,TRUE,NA,NA,Colombia,Persons under investigation,Tolima,NA,Population based,NA,NA,Sep,2016,NA,Dec,2015,Human-human,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,24,Reproduction number,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,Dec 2015,Sep 2016,Dec 2015 - Sep 2016
a0f3db3f3e18692622c7374f71ddb974,93d18b0c65f780f80948b3a41d9cd4f0,8302,Reproduction number (Effective; Re) - Sexual,No units,0,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on Github,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Time,TRUE,FALSE,Unspecified,Branching process,Ruth,Estimated model parameter,TRUE,NA,NA,Colombia,Persons under investigation,"Cucuta, Norte de Santander",NA,Population based,NA,NA,Sep,2016,NA,Jan,2016,Human-human,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,24,Reproduction number,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,Jan 2016,Sep 2016,Jan 2016 - Sep 2016
a0f3db3f3e18692622c7374f71ddb974,85a64c3ec93c8b8c51aaf9f0c37a9c07,8302,Reproduction number (Effective; Re) - Sexual,No units,0,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on Github,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Time,TRUE,FALSE,Unspecified,Branching process,Ruth,Estimated model parameter,TRUE,NA,NA,Colombia,Persons under investigation,"Villa del Rosario, Norte de Santander",NA,Population based,NA,NA,Sep,2016,NA,Jan,2016,Human-human,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,24,Reproduction number,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,Jan 2016,Sep 2016,Jan 2016 - Sep 2016
a0f3db3f3e18692622c7374f71ddb974,e60269b2609b791905076b7e41d8b05e,8302,Reproduction number (Effective; Re) - Sexual,No units,0,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on Github,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Time,TRUE,FALSE,Unspecified,Branching process,Ruth,Estimated model parameter,TRUE,NA,NA,Colombia,Persons under investigation,"Los Patios, Norte de Santander",NA,Population based,NA,NA,Sep,2016,NA,Jan,2016,Human-human,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,24,Reproduction number,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,Jan 2016,Sep 2016,Jan 2016 - Sep 2016
a0f3db3f3e18692622c7374f71ddb974,17d9383e41a328dc9067fec3828fe86e,8302,Reproduction number (Effective; Re) - Sexual,No units,0,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on Github,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Time,TRUE,FALSE,Unspecified,Branching process,Ruth,Estimated model parameter,TRUE,NA,NA,Colombia,Persons under investigation,"Ocana, Norte de Santander",NA,Population based,NA,NA,Sep,2016,NA,Mar,2016,Human-human,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,24,Reproduction number,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,Mar 2016,Sep 2016,Mar 2016 - Sep 2016
8a02d150ed17924a22da693a32d2acd6,12d9267e0c365395ca5f4fbde9cf9cc2,8803,Seroprevalence - IgM,Percentage (%),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,150,NA,0,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,China,Persons under investigation,Affiliated Hospital of Jining Medical University,150,Hospital based,Both,NA,Jun,2017,NA,Oct,2013,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Both urban and rural areas,25,Seroprevalence,NA,NA,NA,China,NA,NA,FALSE,NA,NA,NA,Oct 2013,Jun 2017,Oct 2013 - Jun 2017
cf6c4da6f3e7e75720d1f6992dd54c1e,fb368b0801cbcfe2a90bbee016f471a9,9768,Seroprevalence - IgM,Percentage (%),0,44,Unspecified,NA,NA,NA,NA,NA,0,97,NA,Lab confirmed,61,Naive,27,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Other,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,United States,Pregnant women,Congenital Zika Program at Children’s National (CZPCN) in Washington DC,61,Hospital based,Female,NA,Jun,2018,NA,Jan,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,38,Seroprevalence,0 - 97,NA,NA,United States,NA,NA,FALSE,NA,NA,NA,Jan 2016,Jun 2018,Jan 2016 - Jun 2018
cf6c4da6f3e7e75720d1f6992dd54c1e,863a265b3aa171aa4637214f42112d32,9768,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,8,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,26,Naive,2,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,United States,Pregnant women,Congenital Zika Program at Children’s National (CZPCN) in Washington DC,26,Hospital based,Female,NA,Jun,2018,NA,Jan,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,38,Seroprevalence,NA,NA,NA,United States,NA,NA,TRUE,NA,NA,NA,Jan 2016,Jun 2018,Jan 2016 - Jun 2018
cf6c4da6f3e7e75720d1f6992dd54c1e,2a46747eaaacacec97654d74abb68d14,9768,Seroprevalence - IgM,Percentage (%),0,16,Unspecified,NA,NA,NA,NA,NA,0,33,NA,Lab confirmed,31,Naive,5,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Other,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,United States,Children,Congenital Zika Program at Children’s National (CZPCN) in Washington DC,31,Hospital based,Unspecified,NA,Jun,2018,NA,Jan,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,38,Seroprevalence,0 - 33,NA,NA,United States,NA,NA,FALSE,NA,NA,NA,Jan 2016,Jun 2018,Jan 2016 - Jun 2018
cf6c4da6f3e7e75720d1f6992dd54c1e,88c7a37c9baa58426fc2e6e3d01ffd7f,9768,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,0,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,5,Naive,0,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,United States,Children,Congenital Zika Program at Children’s National (CZPCN) in Washington DC,5,Hospital based,Unspecified,NA,Jun,2018,NA,Jan,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,38,Seroprevalence,NA,NA,NA,United States,NA,NA,TRUE,NA,NA,NA,Jan 2016,Jun 2018,Jan 2016 - Jun 2018
cf6c4da6f3e7e75720d1f6992dd54c1e,87bd0c346ad7b227080543d4e03a1805,9768,Severity - proportion of symptomatic cases,Percentage (%),0,24,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,29,Naive,7,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,United States,Pregnant women,Congenital Zika Program at Children’s National (CZPCN) in Washington DC,29,Hospital based,Female,NA,Jun,2018,NA,Jan,2016,NA,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,38,Severity,NA,NA,NA,United States,NA,NA,FALSE,NA,NA,NA,Jan 2016,Jun 2018,Jan 2016 - Jun 2018
24bfb2e0340fb49aedf1168e33fff4a0,670c43c6a479400465e09eaf25022078,9777,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Ruth,NA,FALSE,NA,NA,Virgin Islands (U.S.),Persons under investigation,"St. Croix, St. John, St. Thomas",739,Population based,Unspecified,24,Jan,2018,3,Jan,2016,NA,Adjusted,Other,NA,Infection,Significant,NA,FALSE,Unspecified,Unspecified,39,Risk factors,NA,NA,NA,Virgin Islands (U.S.),NA,NA,FALSE,NA,NA,NA,3 Jan 2016,24 Jan 2018,3 Jan 2016 - 24 Jan 2018
24bfb2e0340fb49aedf1168e33fff4a0,7284711f4fb1e3772bd74eb80632577d,9777,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Ruth,NA,FALSE,NA,NA,Virgin Islands (U.S.),Persons under investigation,St. Thomas,1031,Population based,Unspecified,24,Jan,2018,3,Jan,2016,NA,Adjusted,Other,NA,Infection,Significant,NA,FALSE,Unspecified,Unspecified,39,Risk factors,NA,NA,NA,Virgin Islands (U.S.),NA,NA,FALSE,NA,NA,NA,3 Jan 2016,24 Jan 2018,3 Jan 2016 - 24 Jan 2018
24bfb2e0340fb49aedf1168e33fff4a0,4854dc07c1292e0222abce048a554161,9777,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Ruth,NA,FALSE,NA,NA,Virgin Islands (U.S.),Persons under investigation,St. Thomas,1031,Population based,Unspecified,24,Jan,2018,3,Jan,2016,NA,Adjusted,Other,NA,Infection,Not significant,NA,FALSE,Unspecified,Unspecified,39,Risk factors,NA,NA,NA,Virgin Islands (U.S.),NA,NA,FALSE,NA,NA,NA,3 Jan 2016,24 Jan 2018,3 Jan 2016 - 24 Jan 2018
24bfb2e0340fb49aedf1168e33fff4a0,a83d05e54190a79b48cf51704b9b1a98,9777,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Ruth,NA,FALSE,NA,NA,Virgin Islands (U.S.),Persons under investigation,St. Croix,1031,Population based,Unspecified,24,Jan,2018,3,Jan,2016,NA,Adjusted,Other,NA,Infection,Significant,NA,FALSE,Unspecified,Unspecified,39,Risk factors,NA,NA,NA,Virgin Islands (U.S.),NA,NA,FALSE,NA,NA,NA,3 Jan 2016,24 Jan 2018,3 Jan 2016 - 24 Jan 2018
24bfb2e0340fb49aedf1168e33fff4a0,150a638056656257af29d53518cb6730,9777,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Ruth,NA,FALSE,NA,NA,Virgin Islands (U.S.),Persons under investigation,St. Croix,1031,Population based,Unspecified,24,Jan,2018,3,Jan,2016,NA,Adjusted,Other,NA,Infection,Not significant,NA,FALSE,Unspecified,Unspecified,39,Risk factors,NA,NA,NA,Virgin Islands (U.S.),NA,NA,FALSE,NA,NA,NA,3 Jan 2016,24 Jan 2018,3 Jan 2016 - 24 Jan 2018
24bfb2e0340fb49aedf1168e33fff4a0,0c4548b6987c6978dd3a54047862a647,9777,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Ruth,NA,FALSE,NA,NA,Virgin Islands (U.S.),Persons under investigation,St. John,1031,Population based,Unspecified,24,Jan,2018,3,Jan,2016,NA,Adjusted,Other,NA,Infection,Significant,NA,FALSE,Unspecified,Unspecified,39,Risk factors,NA,NA,NA,Virgin Islands (U.S.),NA,NA,FALSE,NA,NA,NA,3 Jan 2016,24 Jan 2018,3 Jan 2016 - 24 Jan 2018
24bfb2e0340fb49aedf1168e33fff4a0,b5bda87740df9e1b25802a2c8ec0051c,9777,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Ruth,NA,FALSE,NA,NA,Virgin Islands (U.S.),Persons under investigation,St. John,1031,Population based,Unspecified,24,Jan,2018,3,Jan,2016,NA,Adjusted,Other,NA,Infection,Not significant,NA,FALSE,Unspecified,Unspecified,39,Risk factors,NA,NA,NA,Virgin Islands (U.S.),NA,NA,FALSE,NA,NA,NA,3 Jan 2016,24 Jan 2018,3 Jan 2016 - 24 Jan 2018
50235e1425a879c0d43e11509e5b2ebb,700fa08c2bbaf9b45be07270c21cccfd,9881,Human delay - Onset to Test result,Days,0,14,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,Observed sample statistic,FALSE,NA,NA,Brazil,Persons under investigation,Recife and Manaus,10,Hospital based,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,6,Human delay,NA,NA,NA,Brazil,Onset to test result,NA,FALSE,NA,NA,NA,Unspecified,Unspecified,Unspecified
20f7e8507900f898502647ff237d6d1b,59c2ac0ecd7300a70cee21840cb722d4,9964,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Age,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,NA,NA,Brazil,Pregnant women,Rio de Janeiro and Manaus,50,Population based,NA,NA,Jun,2016,NA,Sep,2015,NA,NA,Infection during pregnancy,NA,Zika congenital syndrome/other birth defects,Significant,NA,FALSE,First trimester,NA,7,Risk factors,NA,NA,NA,Brazil,NA,NA,FALSE,NA,NA,NA,Sep 2015,Jun 2016,Sep 2015 - Jun 2016
45208dfda26a99e51fc3e9db2d978793,51f092d88ba79f202e2993f5fa814a72,10010,Seroprevalence - IgM,Percentage (%),0,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,53,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna-Maria Hartner,NA,FALSE,48,19,Nigeria,Pregnant women,Zaria,180,Hospital based,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Both urban and rural areas,15,Seroprevalence,NA,NA,NA,Nigeria,NA,NA,FALSE,NA,NA,NA,Unspecified,Unspecified,Unspecified
0d64294a113aabb7232504ede81a43fd,8db12e0f675df262abd2554056f9ceb5,10045,Seroprevalence - IgG,Percentage (%),0,83.6,Unspecified,NA,NA,NA,NA,NA,70,100,NA,Lab confirmed,61,Naive,51,Yes - as an attachment,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,"Age, Sex",FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,69,18,Thailand,General population,Nakhon Ratchasima,61,Population based,Both,NA,Jun,2016,NA,Apr,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,40,Seroprevalence,70 - 100,NA,NA,Thailand,NA,NA,FALSE,NA,NA,NA,Apr 2016,Jun 2016,Apr 2016 - Jun 2016
0d64294a113aabb7232504ede81a43fd,0fe9fdaa73927b27a407b57faeb89e53,10045,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,44.3,Unspecified,NA,NA,NA,NA,NA,35,75,NA,Lab confirmed,61,Naive,27,Yes - as an attachment,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,"Age, Sex",FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,69,18,Thailand,General population,Nakhon Ratchasima,61,Population based,Both,NA,Jun,2016,NA,Apr,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,40,Seroprevalence,35 - 75,NA,NA,Thailand,NA,NA,FALSE,NA,NA,NA,Apr 2016,Jun 2016,Apr 2016 - Jun 2016
dcaa73762f923cf411cc94eba64a6637,75edc61b585b14ada251e9f35857c615,10094,Seroprevalence - IgM,Percentage (%),0,3.2,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,189,Naive,6,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,20,Dominican Republic,Other,NA,189,Travel based,Both,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,41,Seroprevalence,NA,NA,NA,Dominican Republic,NA,NA,FALSE,NA,NA,NA,2016,Unspecified,2016 - Unspecified
